"id","eta1","eta2","time","start","stop","y1","y2","y3","y4","u1","u2","u3","u4","obs_time","status","status_tv"
1,-0.114978070808255,1.41527810325672,0,0,0.014,-0.112964636188061,-0.631078551816358,-0.334860461959413,-0.250177292989865,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.923589222173912,1.40426133446645,0.112,0.112,0.126,-0.847408701947307,-0.475867333724619,-0.0347434509645522,-0.0205374757146673,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-1.50709799202772,1.63520338326485,0.196,0.196,0.21,-1.42514425547911,-1.29625753577664,-0.107204100274358,0.327360246339885,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.771350448398784,1.11986795042223,0.266,0.266,0.28,-0.596575850935473,-0.434390157162462,-0.449737605194053,-0.519883258806342,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.42691220211624,0.254043011756397,1.064,1.064,1.078,-0.378638423677003,-0.444490803648916,-1.19459466478541,-1.23461207189789,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.172229211692027,-0.187280044390633,1.106,1.106,1.12,-0.357880003791768,-0.530957176507385,-2.07843369281551,-1.68719173835904,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-1.04667647025998,-1.03567267720317,1.204,1.204,1.218,-1.12493613264959,-0.864536667390842,-2.80204391537375,-2.39014199825228,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-1.23436354809332,-1.22635212482842,1.302,1.302,1.316,-0.87918320249836,-0.932737070758957,-2.9156655336086,-2.6933679465645,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,0.825748377552467,-2.02192492964883,2.058,2.058,2.072,0.697097968639289,0.0854942509442975,-3.64140045867124,-2.7177638032332,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,0.50085296945536,-2.56725673555708,2.1,2.1,2.114,0.390747003721782,-0.548273512599004,-4.36683051774537,-3.37289539557489,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,1.21778303100718,-2.84553983952551,2.17,2.17,2.184,1.37833316038822,0.17203865058429,-4.571804209779,-3.54877929480464,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,1.31481486276012,-3.26672873286246,2.296,2.296,2.31,1.15009263578811,0.473995061372126,-4.80206529531067,-3.67433200295439,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.332926369067579,-1.04330763789189,3.22,3.22,3.234,-0.209495056482608,-0.649844469310075,-2.74081109741019,-2.23415298807967,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,0.176846378710938,-1.79152369203906,3.318,3.318,3.332,0.17465890938853,-0.160377987203212,-3.56056338080958,-2.69458347099813,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,0.162153145094426,0.377362403137244,4.046,4.046,4.06,0.0490778809827035,-0.113417172553968,-1.25125949502389,-1.2057396046092,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,0.145978045661052,0.312324267933153,4.13,4.13,4.144,0.281919726418594,-0.0704563864696363,-1.41869459508745,-1.02837428143391,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.249721435931719,0.546212836854289,4.326,4.326,4.34,-0.421886682262526,-0.0772809999772549,-1.01109911014386,-0.871496057344375,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-1.13239401291208,1.21788071647877,5.026,5.026,5.04,-0.853922427536414,-0.8989807102098,-0.293732921469839,-0.441786587053025,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.416802979001585,0.730991833222322,5.054,5.054,5.068,-0.194821973924053,-0.174328233931606,-0.743247135323575,-0.972571249433859,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.293289767644918,0.692659886832727,5.068,5.068,5.082,0.165144977984566,-0.472564160205857,-1.15653561535846,-0.707519583181799,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.349560962260921,0.790481741897256,5.11,5.11,5.124,-0.463861889638239,-1.10041594376108,-0.723839658643174,-0.578883741769543,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.356848545684691,0.586685976114091,5.124,5.124,5.138,-0.0976096889031478,-0.572677111176995,-1.10589133798665,-0.859317265734186,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-1.22585295697248,0.718584997210986,5.18,5.18,5.194,-1.2985448615243,-0.471202818878247,-0.962079765705373,-0.611972223064384,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-1.27174040637646,0.782368808802925,5.194,5.194,5.208,-1.03593506219185,-0.596113666290803,-0.784699604337718,-0.951739786414624,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-1.35468814587013,0.987302014292452,5.208,5.208,5.222,-1.08336209488159,-0.383721321722327,-0.487773466451118,-0.356927490926488,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-1.25159781590713,1.27786425756649,5.278,5.278,5.292,-1.07680074618585,-0.72779341472556,-0.324435070927767,-0.338079958385246,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-1.81559213450107,1.40075566789084,5.306,5.306,5.32,-1.47428198272328,-1.44442868668223,-0.433548797317123,-0.309838051236058,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-1.80128691416777,1.50782205283931,5.334,5.334,5.348,-1.36622885094613,-0.876435540967123,-0.0015626206795738,0.0865535524624321,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.914665655312408,0.623974920521193,6.02,6.02,6.034,-1.00366384948162,-0.656430604945187,-1.14907402724344,-0.891177902780352,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.442459293874379,0.407918141780005,6.09,6.09,6.104,-0.069449546905157,-0.662948570657427,-1.1040330140512,-1.17385512237559,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.157454717783968,0.451792668840676,6.118,6.118,6.132,-0.157957479268478,-0.00920274033127289,-1.15624400975732,-1.12427496787181,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.279314990897303,0.689523422360058,6.146,6.146,6.16,-0.00575839519167476,-0.44709687444462,-0.918019010496611,-0.851757897108888,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.198917646054514,0.500618337697351,6.174,6.174,6.188,-0.266123539557517,-0.30143998290323,-1.21842229320614,-0.961032043000644,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.138087615032301,0.66407122512243,6.188,6.188,6.202,-0.165627944177091,-0.249171626632571,-0.923264953964361,-0.682388160077784,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-0.133663358019993,1.06508244333343,6.216,6.216,6.23,-0.188817074058415,0.330648033860127,-0.556593498865561,-0.738632141238803,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,0.474740842637658,0.897900168090118,6.272,6.272,6.286,0.531187520274377,-0.241322609463961,-1.02074824600153,-0.605181949696091,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,0.438655951715402,0.830454852966118,6.3,6.3,6.314,0.176823045142338,0.0435314109284157,-0.787135835199053,-0.76974740676862,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,0.474999613792541,0.705203932567962,6.314,6.314,6.328,0.474808153859872,0.109248039795667,-0.872721360759096,-0.887015819472622,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,1.34535949220751,0.360867313574727,6.86,6.86,6.874,1.0916815952601,0.518441442228332,-1.23086721341029,-0.879314433166166,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,1.01176981588239,-0.151425723641919,6.916,6.916,6.93,1.13742767997637,0.508927792984821,-1.58212613844927,-1.83351512723127,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,0.0850431075031508,0.113036753151423,7.042,7.042,7.056,-0.338388159423206,-0.302371195461742,-1.67606364658069,-1.14459707233805,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,0.287426596361438,0.0183933758351046,7.14,7.14,7.154,0.0212557395150195,0.221942259074358,-1.56186876134797,-1.3365915565533,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-2.08474136619074,1.3709264242816,7.84,7.84,7.854,-2.04827717682628,-1.81231249816643,-0.21260960379995,-0.120874093728598,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-1.33534655927279,1.55132081043688,7.938,7.938,7.952,-1.12896047051892,-1.17371707865517,-0.222951947149397,-0.1817563087667,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-1.20502257990057,1.9972992595049,8.036,8.036,8.05,-0.710322869248355,-1.1049596353207,0.332453872719174,0.312822441239237,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-1.64757272031599,2.46964859119685,8.092,8.092,8.106,-1.7439457077482,-0.607629949630473,0.631603380525342,0.724117484635734,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,0
1,-1.10895959825989,-0.522909707176723,8.876,8.876,8.89,-1.02463473243356,-0.590518698987908,-2.116607587301,-2.16408109618263,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,8.96,1,1
