"id","eta1","eta2","time","start","stop","y1","y2","y3","y4","u1","u2","u3","u4","obs_time","status","status_tv"
1,0.0653943126779365,0.772773320721171,0,0,0.014,0.0493705089495115,-0.833793086779304,-1.13527222632799,-0.792388559091115,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,9.45,1,0
1,-0.979402992523859,0.677020570079685,0.21,0.21,0.224,-0.952848372854457,-1.95033537907207,-0.498958780986608,-0.965008252248259,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,9.45,1,0
1,0.69034194647601,-0.342354375533405,0.77,0.77,0.784,0.729495014998075,0.906131524796025,-2.32845196175185,-1.45666572324589,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,9.45,1,0
1,1.30419370905381,-1.6794567064951,1.708,1.708,1.722,1.31896114052999,1.25352358518457,-3.52104451786232,-2.33342527556671,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,9.45,1,0
1,-0.233690083607971,0.335304142772084,5.656,5.656,5.67,-0.224183099362986,-1.14123627006319,-1.50424239088996,-2.41929227071399,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,9.45,1,0
1,-1.90798004004646,2.15409129612217,8.064,8.064,8.078,-1.8792509563256,-0.476606148892239,0.599329476697203,0.633791732261697,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,9.45,1,0
1,-0.250185832628811,1.81836697379097,8.456,8.456,8.47,-0.0859289796021531,0.0196085889049677,-0.0249629203915576,-0.356032819308976,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,9.45,1,0
1,-0.97015821152513,0.597193713957808,8.904,8.904,8.918,-0.773425009984052,-0.519306791819211,-1.00055769204276,0.0174787339353344,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,9.45,1,0
1,-0.948241252090509,0.758728499449723,9.366,9.366,9.38,-0.563443846924418,-1.27811741257304,-0.697534477953221,-0.743657211591451,-0.0253412099158042,-0.280688789706189,-1.67118507429963,-1.37111679956612,9.45,1,1
2,-0.362414697886152,0.573358107874731,0,0,0.014,-0.556440747536594,-1.14250892778044,-0.997329371885255,-0.388075084635491,-0.0445978617826739,-0.133972187244992,-1.68378505776105,-0.948915577534505,9.70093593001366,0,0
